Name,Description,Entry Type,Unknown #1,Unknown #2,Unknown #3,Icon,Unknown #4,Price,"Equipment",Characters Bitflag,Strength,Vitality,Action,Movement,Effective On,Fire Affinity,Wind Affinity,Earth Affinity,Lightning Affinity,Blizzard Affinity,Ailments Bitflag,Ailments Chance,Increase Fire %,Increase Wind %,Increase Earth %,Increase Lightning %,Increase Blizzard %,Increase Water %,Increase Explosion %,Increase Forest %,Special,"Usable",Target Effect,Target Type,Power,Range,Cast Time,Recovery Time,Animation,Effective On,Unknown #1,IP Damage,IP Cancel Damage,Knockback,Element,Element Strength,Ailments Bitflag,Ailments Chance,Attack Mod,Defense Mod,Action Mod,Movement Mod,Break Chance,Special,Unknown #2,Unknown #3
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Nut of Light,Restores all SP  Glows faintly         ,Item,2,44,44,42,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,Restore SP,All Allies,9999,0,240,60,Alhealer(Green),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,0,0,0
     Golden Potion,Restores all SP                        ,Item,2,47,47,47,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,Restore SP,One Ally,999,0,180,30,Alhealer(Green),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,0,0,0
      Baobab Fruit,Restores 100 SP     ,Item,1,44,44,42,0,360,,,,,,,,,,,,,,,,,,,,,,,,,Restore SP,One Ally,100,0,150,30,Alhealer(Green),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,0,0,0
       Butter Roll,Restores 50 SP      ,Item,0,53,53,41,0,120,,,,,,,,,,,,,,,,,,,,,,,,,Restore SP,One Ally,50,0,150,30,Healer(Green),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,0,0,0
         Blueberry,Restores 25 SP      ,Item,0,44,44,42,0,40,,,,,,,,,,,,,,,,,,,,,,,,,Restore SP,One Ally,25,0,120,0,Healer(Green),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,0,0,0
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Caterpillar Soup,Restores 1000 HP Cures plague ,Item,2,47,47,47,0,500,,,,,,,,,,,,,,,,,,,,,,,,,Restore HP(MEN),Area Allies,1000,600,180,30,Alheal,NULL,0,0,0,0,Fire,0,16,100,0,0,0,0,100,0,0,0
    Fresh Sandwich,Restores 600 HP  |Cures poison/para. ,Item,1,53,53,41,0,100,,,,,,,,,,,,,,,,,,,,,,,,,Restore HP(MEN),One Ally,600,0,150,30,Healer,NULL,0,0,0,0,Fire,0,5,100,0,0,0,0,100,0,0,0
          Toad Oil,Restores 300 HP   +2 DEF level          ,Item,2,47,47,47,0,80,,,,,,,,,,,,,,,,,,,,,,,,,Restore HP(MEN),One Ally,300,0,120,0,Heal,NULL,0,0,0,0,Fire,0,0,0,0,2,0,0,100,0,0,0
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Calming Harp,Restores 200 HP  Chance of breaking ,Item,2,53,53,50,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Restore HP(MEN),Area Allies,200,600,150,30,Alheal,NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,25,0,0,0
         Mana Harp,Restores 25 MP  Might break ,Item,2,53,53,50,0,200,,,,,,,,,,,,,,,,,,,,,,,,,Restore MP,One Ally,25,0,150,30,Healer(Teal),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,30,0,0,0
         Lion Harp,Restores 25 SP  Might break ,Item,2,53,53,50,0,800,,,,,,,,,,,,,,,,,,,,,,,,,Restore SP,One Ally,25,0,150,30,Healer(Green),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,30,0,0,0
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        Golden Nut,Restores 72 HP      ,Item,2,44,44,44,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,Restore HP(MEN),One Ally,72,0,90,0,Heal,NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,0,0,0
     Golden Statue,Restores 5 MP  |Statue of Granas ,Item,2,53,53,2,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,Restore MP,One Ally,5,0,120,0,Healer(Teal),NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,0,0,0,0
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Hyper Mogay Bomb,Power: 2000  Cancel effect              ,Item,3,48,48,48,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),All Enemies,2000,0,360,120,Bomb,NULL,0,9999,9999,100,Fire,0,0,0,0,0,0,0,100,0,0,0
  Super Mogay Bomb,Power: 1000  Powerful IP damage effect  ,Item,2,48,48,48,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,1000,600,240,60,Bomb,NULL,0,5000,0,50,Fire,0,0,0,0,0,0,0,100,0,0,0
        Mogay Bomb,Power: 500  IP damage effect            ,Item,1,48,48,48,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,500,600,150,30,Bomb,NULL,0,2500,0,50,Fire,0,0,0,0,0,0,0,100,0,0,0
     Meteor Scroll,Power: 2500  Like |Meteor Strike ,Item,3,53,53,45,0,500,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),One Enemy,2500,0,360,120,Meteor Strike,NULL,1,1500,0,120,Fire,0,0,0,0,0,0,0,100,0,0,0
        Thor Stone,Power: 1500  |Lgtning-based ,Item,2,46,46,46,0,750,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),All Enemies,1500,0,300,90,Zap All,Unknown,1,750,0,80,Lightning,10,0,0,0,0,0,0,100,0,0,0
    Red Bird Stone,Power: 1200  Fire-based attack          ,Item,2,46,46,46,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),One Enemy,1200,0,210,60,Burnstrike,NULL,1,0,0,100,Fire,10,0,0,0,0,0,0,100,0,0,0
     Icefang Stone,Power: 1200  Blizzard-based attack      ,Item,0,46,46,46,0,150,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),One Enemy,1200,0,210,60,Crackle,NULL,1,2000,0,50,Blizzard,10,0,0,0,0,0,0,100,0,0,0
    Electrum Stone,Power: 750  Lgtning-based +Paralysys ,Item,0,46,46,46,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),Area Enemies,750,600,210,60,Zap!,NULL,0,500,0,50,Lightning,10,4,30,0,0,0,0,100,0,0,0
        Gale Stone,Power: 700  Wind-based attack           ,Item,0,46,46,46,0,200,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),Enemy Line,700,300,180,30,Howlslash,NULL,1,500,0,200,Wind,10,0,0,0,0,0,0,100,0,0,0
       Flame Stone,Power: 650  Fire-based attack           ,Item,0,46,46,46,0,200,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),Area Enemies,650,600,180,30,Burnflame,NULL,0,0,0,50,Fire,10,0,0,0,0,0,0,100,0,0,0
       Quake Stone,Power: 650  Earth-based attack          ,Item,0,46,46,46,0,200,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),Area Enemies,650,600,180,30,Tremor,NULL,0,1000,0,50,Earth,10,0,0,0,0,0,0,100,0,0,0
   Fireball Scroll,Power: 400  Fire-based attack           ,Item,0,53,53,45,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),One Enemy,400,0,120,0,Burn!,NULL,0,0,0,50,Fire,10,0,0,0,0,0,0,100,0,0,0
  Whirlwind Scroll,Power: 300  Wind-based attack           ,Item,0,53,53,45,0,60,,,,,,,,,,,,,,,,,,,,,,,,,Magical Damage(MAG),Area Enemies,300,600,150,30,Howl,NULL,0,0,0,0,Wind,10,0,0,0,0,0,0,100,0,0,0
        Serpentine,Power: 1500  Bombs launched on arrows   ,Item,2,48,48,48,0,500,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),All Enemies,1500,0,240,60,Bomb,NULL,1,1000,0,50,Fire,0,0,0,0,0,0,0,100,0,0,0
         Spiderweb,Power: 1200  -1 MOV level ,Item,2,53,53,53,0,400,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,1200,600,180,30,unknown 15,NULL,0,1000,0,0,Fire,0,0,0,0,0,-1,0,100,0,0,0
          Dynamite,Power: 1000                             ,Item,1,48,48,48,0,240,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,1000,600,210,60,Bomb,NULL,0,1500,0,50,Fire,0,0,0,0,0,0,0,100,0,0,0
   Red Goblin Toad,Power: 900 Poison effect ,Item,0,40,40,40,0,120,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),One Enemy,900,0,180,30,unknown 15,NULL,0,0,0,50,Fire,0,1,80,0,0,0,0,100,0,0,0
        Holy Ashes,Power: 700  Good |vs. undead ,Item,0,48,48,48,0,200,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,700,600,150,30,unknown 15,Undead,0,0,0,50,Fire,0,0,0,0,0,0,0,100,0,0,0
  Insecticide Bomb,Power: 650  Fire-based  Good vs. bugs   ,Item,0,48,48,48,0,60,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),One Enemy,650,0,150,30,unknown 15,Bug/Crustacean,0,1000,0,50,Fire,10,0,0,0,0,0,0,100,0,0,0
         Makibishi,Power: 600  -1 MOV level                ,Item,0,48,48,48,0,150,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,600,600,180,30,Bomb,NULL,1,1250,0,0,Fire,0,0,0,0,0,0,-1,100,0,0,0
  Sandman Whiskers,Power: 500  -1 DEF level  Expensive     ,Item,2,53,53,53,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),One Enemy,500,0,150,30,unknown 15,NULL,0,1250,0,100,Fire,0,0,0,0,-1,0,0,100,0,0,0
    Mushroom Cloud,Power: 400  Fire-based ,Item,0,40,40,40,0,20,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),One Enemy,400,0,120,0,Bomb,NULL,0,1250,0,50,Fire,10,0,0,0,0,0,0,100,0,0,0
          Firebomb,Power: 300  Fire-based attack           ,Item,0,48,48,48,0,60,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,300,600,150,30,Bomb,NULL,0,0,0,50,Fire,10,0,0,0,0,0,0,100,0,0,0
      Hand Grenade,Power: 300                              ,Item,0,48,48,48,0,60,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),Area Enemies,300,600,150,30,Bomb,NULL,0,1000,0,50,Fire,0,0,0,0,0,0,0,100,0,0,0
  Goblin Toadstool,Power: 250 Poison effect bomb ,Item,0,40,40,40,0,30,,,,,,,,,,,,,,,,,,,,,,,,,Physical Damage(STR),One Enemy,250,0,120,0,unknown 15,NULL,0,0,0,50,Fire,0,1,80,0,0,0,0,100,0,0,0
  Platinum Feather,Greatly increases IP                 ,Item,3,53,53,49,0,2500,,,,,,,,,,,,,,,,,,,,,,,,,Status Change,All Allies,7500,0,180,30,unknown 1,NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,21,0,0
      Gold Feather,Greatly increases IP                 ,Item,3,53,53,49,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,Status Change,Area Allies,7500,600,150,30,unknown 1,NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,21,0,0
    Silver Feather,Greatly increases IP                 ,Item,2,53,53,49,0,500,,,,,,,,,,,,,,,,,,,,,,,,,Status Change,One Ally,7500,0,120,0,unknown 1,NULL,0,0,0,0,Fire,0,0,0,0,0,0,0,100,21,0,0
  Scattering Stone,Scatters bunched-up friends ,Item,1,46,46,46,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Special,Unknown,0,600,120,0,unknown17,NULL,0,0,0,800,Fire,0,0,0,0,0,0,0,100,0,0,0
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Battle Manicure,+5 ATK level        ,Item,2,53,53,53,0,150,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,One Ally,0,0,150,30,unknown 7,NULL,0,0,0,0,Fire,0,0,0,5,0,0,0,100,0,0,0
        Face Paint,+5 ACT level        ,Item,2,53,53,53,0,150,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,One Ally,0,0,150,30,unknown 7,NULL,0,0,0,0,Fire,0,0,0,0,0,5,0,100,0,0,0
         Demon Ash,-1 all variable levels          ,Item,2,53,53,53,0,200,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,One Enemy,0,0,150,30,unknown 8,NULL,0,0,0,0,Fire,0,0,0,-1,-1,-1,-1,100,0,0,0
   Muscle Mushroom,+2 ATK level                    ,Item,1,40,40,40,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,90,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,2,0,0,0,100,0,0,0
    Guard Mushroom,+2 DEF level                    ,Item,1,40,40,40,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,90,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,0,2,0,0,100,0,0,0
    Speed Mushroom,+2 ACT level                    ,Item,1,40,40,40,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,90,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,0,0,2,0,100,0,0,0
   Runner Mushroom,+2 MOV level                    ,Item,1,40,40,40,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,90,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,0,0,0,2,100,0,0,0
       WOW! Scroll,+2 ATK level                    ,Item,0,53,53,45,0,30,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,One Ally,0,0,90,0,WOW!,NULL,0,0,0,0,Fire,0,0,0,2,0,0,0,100,0,0,0
    Diggin' Scroll,+1 DEF level                    ,Item,0,53,53,45,0,30,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,All Allies,0,0,90,0,Diggin',NULL,0,0,0,0,Fire,0,0,0,0,1,0,0,100,0,0,0
     Speedy Scroll,+2 ACT level                    ,Item,0,53,53,45,0,30,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,One Ally,0,0,90,0,Speedy,NULL,0,0,0,0,Fire,0,0,0,0,0,2,0,100,0,0,0
     Runner Scroll,+1 MOV level                    ,Item,0,53,53,45,0,30,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,All Allies,0,0,90,0,Runner,NULL,0,0,0,0,Fire,0,0,0,0,0,0,1,100,0,0,0
  Myriad Power Nut,+1 ATK level                    ,Item,0,44,44,42,0,20,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,120,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,1,0,0,0,100,0,0,0
      Patience Nut,+1 DEF level                    ,Item,0,44,44,42,0,20,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,120,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,0,1,0,0,100,0,0,0
      Sympathy Nut,+1 ACT level                    ,Item,0,44,44,42,0,20,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,120,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,0,0,1,0,100,0,0,0
     Swiftness Nut,+1 MOV level                    ,Item,0,44,44,42,0,20,,,,,,,,,,,,,,,,,,,,,,,,,Ally Buff/Debuff,Area Allies,0,500,120,0,unknown 7,NULL,0,0,0,0,Fire,0,0,0,0,0,0,1,100,0,0,0
     Powerless Nut,-1 ATK level                    ,Item,0,44,44,42,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,500,120,0,unknown 8,NULL,0,0,0,0,Fire,0,0,0,-1,0,0,0,100,0,0,0
      Weakness Nut,-1 DEF level                    ,Item,0,44,44,42,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,500,120,0,unknown 8,NULL,0,0,0,0,Fire,0,0,0,0,-1,0,0,100,0,0,0
    Exhaustion Nut,-1 ACT level                    ,Item,0,44,44,42,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,500,120,0,unknown 8,NULL,0,0,0,0,Fire,0,0,0,0,0,-1,0,100,0,0,0
      Slowpoke Nut,-1 MOV level                    ,Item,0,44,44,42,0,50,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,500,120,0,unknown 8,NULL,0,0,0,0,Fire,0,0,0,0,0,0,-1,100,0,0,0
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        Kuko Berry,Confusion effect   causes intoxication ,Item,0,44,44,44,0,10,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,One Enemy,0,0,90,0,unknown 15,NULL,0,0,0,0,Fire,0,8,90,0,0,0,0,100,0,0,0
     Sleeping Harp,Sleep effect  |Might break ,Item,1,53,53,50,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,800,150,30,Glitter/Confetti,NULL,0,0,0,0,Fire,0,2,70,0,0,0,0,40,0,0,0
      Silence Lute,Magic block effect  Chance of breaking ,Item,1,53,53,50,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,600,150,30,Glitter/Confetti,NULL,0,0,0,0,Fire,0,32,70,0,0,0,0,40,0,0,0
      Mermaid Harp,Confusion effect  Might break ,Item,2,53,53,50,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,600,150,30,Glitter/Confetti,NULL,0,0,0,0,Fire,0,8,70,0,0,0,0,40,0,0,0
         Bone Harp,-2 DEF level  |Might break ,Item,2,53,53,50,0,250,,,,,,,,,,,,,,,,,,,,,,,,,Enemy Buff/Debuff,Area Enemies,0,800,150,30,unknown 8,NULL,0,0,0,0,Fire,0,0,0,0,-2,0,0,40,0,0,0
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
